station_id,station_name,total_departures,member_dep,casual_dep,electric_dep,lat,lng,avg_duration,total_arrivals,net_flow,pct_member
7840.05,Courtlandt Ave & E 149 St,9412,7930,1482,8184,40.816402,-73.919549,10.71,9608,196,84.25
3768.02,Crown St & Rogers Ave,9407,7506,1901,7307,40.66639,-73.95346,12.5,9422,15,79.79
3776.05,Montgomery St & Franklin Ave,9388,7852,1536,7404,40.666439306870814,-73.9605563879013,11.71,9404,16,83.64
6462.05,40 Ave & Crescent St,9377,7777,1600,5743,40.7535992020056,-73.93795609474182,11.89,9209,-168,82.94
6603.07,78 St & Northern Blvd,9351,7785,1566,5887,40.75499,-73.88905,11.52,8434,-917,83.25
6937.07,Vernon Blvd & 10 St,9340,7623,1717,4989,40.7671863,-73.9373554,13.83,9506,166,81.62
7971.07,W 147 St & Adam Clayton Powell Blvd,9331,7333,1998,7765,40.82281,-73.937413,12.26,9374,43,78.59
5572.07,Van Dam St & Meeker Ave,9308,7443,1865,7033,40.72532,-73.9368,14.1,8754,-554,79.96
4172.04,Herkimer St & New York Ave,9300,7511,1789,6794,40.67955,-73.94709,12.15,8747,-553,80.76
5115.05,Willoughby Ave & Onderdonk Ave,9282,7261,2021,7110,40.7098,-73.91727,11.61,9211,-71,78.23
5115.01,Onderdonk Ave & Dekalb Ave,9272,7554,1718,7714,40.70863,-73.91497,11.73,9367,95,81.47
3847.04,Carroll St & Franklin Ave,9267,7373,1894,7425,40.6679411,-73.9588,12.3,9297,30,79.56
7898.03,St Nicholas Ave & W 137 St,9260,7358,1902,6246,40.818477,-73.947568,11.8,9359,99,79.46
6451.07,34 Ave & 74 St,9258,7658,1600,4164,40.75297,-73.89236,11.6,9333,75,82.72
6209.05,43 Ave & 47 St,9250,7821,1429,6708,40.7448062877224,-73.91728967428207,13.77,8037,-1213,84.55
6101.11,48 Ave & 41 St,9237,7812,1425,6431,40.73985995699164,-73.92400324344635,12.0,8920,-317,84.57
7832.04,W 135 St & Lenox Terrace Pl,9232,7725,1507,6582,40.813619,-73.939336,10.85,9220,-12,83.68
7995.04,Washington Ave & E 163 St,9231,7558,1673,8250,40.824,-73.91089,10.62,9378,147,81.88
3811.05,16 St & 4 Ave,9230,7806,1424,6606,40.666197,-73.992466,11.62,9571,341,84.57
7291.06,Ditmars Blvd & 19 St,9226,7209,2017,6138,40.78145,-73.9183302,13.21,9259,33,78.14
8582.09,E Fordham Rd & Webster Ave,9221,6740,2481,8274,40.861748,-73.89105,11.1,9411,190,73.09
7726.02,Willis Ave & E 137 St,9186,7258,1928,7777,40.808384,-73.923604,12.66,9408,222,79.01
5146.03,Stanhope St & Fairview Ave,9044,7107,1937,7462,40.70998,-73.91116,10.2,9044,0,78.58
6679.11,35 St & 34 Ave,9040,7824,1216,5330,40.7580583,-73.9242751,10.58,9051,11,86.55
3759.07,Kingston Ave & Montgomery St,8996,8124,872,5241,40.66481,-73.94269,8.59,9112,116,90.31
3376.04,Parkside Ave & Parade Pl,8994,6553,2441,5935,40.6532,-73.96639,14.44,9189,195,72.86
6116.03,61 St & Queens Blvd,8982,7139,1843,6417,40.74091,-73.90273,11.13,9012,30,79.48
6283.05,48 St & Skillman Ave,8951,7548,1403,6550,40.74622874694195,-73.91616314649582,12.24,8608,-343,84.33
6058.08,44 St & 48 Ave,8933,7755,1178,6444,40.73941387498411,-73.92131969332695,13.07,7923,-1010,86.81
6529.02,37 Ave & 35 St,8917,7538,1379,6247,40.7531106,-73.9279917,11.69,8577,-340,84.54
7868.05,Gerard Ave & E 146 St,8916,7069,1847,7982,40.817755,-73.92965,11.72,8987,71,79.28
4083.13,Park Pl & Vanderbilt Ave,8906,7582,1324,6781,40.6767,-73.969024,11.36,8805,-101,85.13
4458.06,Stuyvesant Ave & Gates Ave,8869,6485,2384,6893,40.68834,-73.93306,12.49,8162,-707,73.12
8262.07,W 171 St & St Nicholas Ave,8863,7198,1665,7541,40.842941,-73.938631,13.66,7996,-867,81.21
3263.01,E 18 St & Church Ave,8862,7199,1663,6434,40.64958,-73.96316,12.54,9113,251,81.23
6566.01,Southpoint Park,8850,2289,6561,4053,40.75370225419114,-73.95865201950072,25.29,8421,-429,25.86
3555.04,24 St & 5 Ave,8827,6907,1920,6781,40.659555,-73.995068,12.37,8873,46,78.25
4807.02,Madison St & Cypress Ave,8824,7169,1655,6456,40.70068,-73.90742,11.12,8685,-139,81.24
4408.07,Macon St & Howard Ave,8775,6508,2267,6028,40.68452,-73.92011,14.01,8767,-8,74.17
3280.04,Fort Hamilton Pkwy & E 2 St,8771,7561,1210,6842,40.648005,-73.979342,12.98,8967,196,86.2
7959.18,Hamilton Pl & W 140 St,8739,7089,1650,8077,40.822756,-73.951346,13.17,8854,115,81.12
2898.01,Cortelyou Rd & Stratford Rd,8739,7092,1647,5682,40.63966,-73.96807,17.02,8794,55,81.15
5090.06,Harrison Pl & Porter Ave,8722,6715,2007,6982,40.70686,-73.92851,14.46,8747,25,76.99
5500.07,6 Ave & Canal St,8717,6940,1777,5938,40.72243797,-74.00566443,13.26,8979,262,79.61
5983.04,43 St & 50 Ave,8715,7309,1406,6591,40.73787237950538,-73.92264068126678,12.77,8699,-16,83.87
4890.11,Menahan St & Wyckoff Ave,8713,6303,2410,6685,40.70113,-73.91422,12.52,8719,6,72.34
4441.06,Broadway & Hancock St,8707,6070,2637,6245,40.68663,-73.9168,13.68,8019,-688,69.71
6258.02,72 St & Broadway,8692,7629,1063,6412,40.74751,-73.89372,10.24,8812,120,87.77
8379.06,Echo Pl & Grand Concourse,8691,6841,1850,8299,40.849955,-73.905943,9.81,8580,-111,78.71
4963.13,Menahan St & Seneca Ave,8673,6785,1888,7074,40.70461,-73.91054,11.52,8621,-52,78.23
8566.05,E 188 St & Creston Ave,8649,7072,1577,8150,40.861669,-73.898589,9.66,8602,-47,81.77
6300.04,Skillman Ave & 43 Ave,8649,7577,1072,6333,40.74653761978055,-73.93215849995613,11.12,8712,63,87.61
4648.03,Malcolm X Blvd & DeKalb Ave,8645,6277,2368,6548,40.6938,-73.93114,13.59,8660,15,72.61
6493.03,34 Ave & 71 St,8616,7019,1597,4913,40.75257,-73.89538,10.25,8680,64,81.46
4285.09,Rockaway Ave & Bainbridge St,8594,6154,2440,6368,40.68319988172761,-73.91166642308235,12.09,8418,-176,71.61
5539.08,Varick St & Watts St,8527,7058,1469,6207,40.723635749203936,-74.006020305859,11.76,8834,307,82.77
3520.01,Flatbush Ave & Fenimore St,8524,6677,1847,6304,40.65798,-73.96051,13.7,8634,110,78.33
4568.01,Van Buren St & Broadway,8516,6098,2418,6194,40.692,-73.92617,13.76,8158,-358,71.61
7932.10,W 144 St & Adam Clayton Powell Blvd,8511,6723,1788,7178,40.820877,-73.939249,11.29,7281,-1230,78.99
4550.05,Central Ave & Covert St,8504,6502,2002,6727,40.68929,-73.90951,12.88,8154,-350,76.46
4375.02,Jefferson Ave & Patchen Ave,8499,6864,1635,6135,40.68609,-73.92628,12.15,8497,-2,80.76
8293.12,Arthur Ave & E Tremont Ave,8485,7000,1485,7827,40.84616,-73.89322,10.73,8634,149,82.5
6514.08,Vernon Blvd & 41 Rd,8480,6406,2074,5386,40.7552433,-73.9485678,13.77,8591,111,75.54
6365.10,79 St & 37 Ave,8462,7108,1354,5700,40.74937,-73.88714,11.53,6762,-1700,84.0
7622.12,2 Ave & E 122 St,8446,7101,1345,6847,40.8006721,-73.9349,12.48,8415,-31,84.08
8616.06,Riverside Dr & Broadway,8419,6035,2384,6159,40.865364,-73.92791,21.88,8533,114,71.68
6242.10,51 St & 43 Ave,8418,7306,1112,6505,40.74451,-73.91412,13.28,4005,-4413,86.79
6605.08,34 St & 35 Ave,8400,7199,1201,5225,40.7569332,-73.9262231,10.37,8455,55,85.7
4735.16,Hancock St & Wyckoff Ave,8378,6367,2011,6169,40.6972,-73.90674,12.93,8408,30,76.0
8033.09,W 148 St & Amsterdam Ave,8377,6863,1514,7320,40.827075,-73.945909,12.33,8041,-336,81.93
4440.02,Yankee Ferry Terminal,8372,3343,5029,584,40.68706579875912,-74.01675585121666,31.84,8365,-7,39.93
3552.09,Bedford Ave & Fenimore St,8360,6941,1419,5435,40.65815,-73.95674,12.16,8432,72,83.03
5140.06,Bushwick Ave & Stagg St,8352,6390,1962,5940,40.709897,-73.94008,12.83,8317,-35,76.51
7068.07,8 St & Astoria Blvd,8343,6875,1468,5672,40.7725996921817,-73.93266275525093,10.95,8360,17,82.4
4871.02,71 Ave & Myrtle Ave,8310,6569,1741,6521,40.70067,-73.89907,12.19,8336,26,79.05
5362.08,Withers St & Kingsland Ave,8302,7049,1253,6040,40.71773,-73.94051,11.2,8350,48,84.91
6662.01,49 St & 31 Ave,8302,6942,1360,5453,40.758057,-73.909831,9.6,8303,1,83.62
3306.03,5 Ave & 41 St,8234,6611,1623,6339,40.649983,-74.005144,12.78,8257,23,80.29
8795.01,Jerome Ave & E Mosholu Pkwy S,8198,6183,2015,7749,40.87935,-73.88534,12.58,8374,176,75.42
7137.04,Steinway St & 21 Ave,8180,6856,1324,6160,40.774798,-73.903787,8.91,8227,47,83.81
3696.05,Rogers Ave & Sterling St,8171,6697,1474,5215,40.6630619,-73.9538746,12.82,8206,35,81.96
5123.07,Stewart Ave & Johnson Ave,8163,6081,2082,6514,40.70869,-73.92587,14.23,8198,35,74.49
4199.13,Carlton Ave & St Marks Ave,8157,6929,1228,5789,40.67911856082165,-73.97176265716553,11.58,8176,19,84.95
8013.07,St Nicholas Ave & W 150 St,8138,6611,1527,6438,40.827212,-73.942722,11.49,7685,-453,81.24
3431.02,New York Ave & Lenox Rd,8115,6922,1193,5130,40.65458,-73.94716,13.04,8145,30,85.3
3294.03,E 21 St & Church Ave,8111,6487,1624,5462,40.65007,-73.96001,13.2,8289,178,79.98
6735.03,50 St & 30 Ave,8107,7213,894,5051,40.760083,-73.907107,8.56,8106,-1,88.97
8156.03,E 170 St & Webster Ave,8093,7025,1068,7647,40.83617913677475,-73.90730146322765,10.3,8169,76,86.8
4122.03,Pacific St & Troy Ave,8084,6630,1454,6540,40.67686,-73.93607,13.43,8069,-15,82.01
7910.01,Lenox Ave & W 144 St,8046,6416,1630,6526,40.819783,-73.936521,11.49,8103,57,79.74
4220.02,Ralph Ave & Fulton St,8044,5806,2238,5835,40.67922,-73.92192,10.08,7205,-839,72.18
6290.06,41 Ave & 77 St,8039,6698,1341,5641,40.74557,-73.8882,10.62,8110,71,83.32
6743.06,Newton Rd & 44 St,8037,6831,1206,5344,40.7595701,-73.9142678,10.88,7997,-40,84.99
7981.16,Broadway & W 142 St,7964,6268,1696,6935,40.824686,-73.951947,13.97,7823,-141,78.7
8069.01,Amsterdam Ave & W 152 St,7960,6834,1126,7028,40.829523,-73.944279,12.15,7755,-205,85.85
5257.01,53 St & Flushing Ave,7959,5995,1964,6476,40.71435,-73.91405,14.58,7987,28,75.32
3125.09,Ocean Pkwy & Church Ave,7945,6401,1544,5170,40.644718957635746,-73.97451460361481,17.14,8062,117,80.57
6596.10,34 Ave & 45 St,7917,6606,1311,4696,40.754795,-73.917014,11.57,5201,-2716,83.44
6134.13,44 St & Greenpoint Ave,7917,6631,1286,5865,40.741119944681465,-73.92103672027588,13.25,7289,-628,83.76
3966.01,St Johns Pl & Utica Ave,7905,6002,1903,6414,40.6705,-73.9308,10.57,7607,-298,75.93
3791.02,Albany Ave & Carroll St,7904,6930,974,5347,40.6667,-73.93972,10.03,7834,-70,87.68
7853.01,Westchester Ave & Jackson Ave,7879,6162,1717,6556,40.816124,-73.908116,10.34,7980,101,78.21
6361.03,9 St & 44 Rd,7879,6341,1538,5125,40.74966,-73.9521,12.41,7968,89,80.48
5025.02,Madison St & Forest Ave,7873,5726,2147,6435,40.70555,-73.90245,12.93,7323,-550,72.73
3751.05,Crown St & Troy Ave,7861,6986,875,4796,40.66559,-73.93712,9.92,7887,26,88.87
7809.13,E 138 St & 5 Ave,7796,6470,1326,5314,40.81449,-73.936153,11.24,7816,20,82.99
7178.02,23 Ave & 27 St,7791,6687,1104,4705,40.776165,-73.9153175,12.11,7835,44,85.83
6453.02,34 St & 38 Ave,7771,6773,998,4877,40.752443,-73.929737,11.08,7623,-148,87.16
4818.03,Union Ave & Wallabout St,7770,6403,1367,4921,40.70029511,-73.95032283,11.95,7764,-6,82.41
6774.13,30 Ave & 47 St,7758,6710,1048,4773,40.761294,-73.909562,9.3,7770,12,86.49
4700.06,Park Ave & St Edwards St,7749,6638,1111,4858,40.69608941,-73.97803415,10.39,7914,165,85.66
8586.09,Jerome Ave & W Fordham Rd,7745,6107,1638,7225,40.86294,-73.90108,9.76,7789,44,78.85
7579.01,Pleasant Ave & E 120 St,7736,6340,1396,5281,40.7974772,-73.9311847,12.76,7790,54,81.95
3739.06,4 Ave & 17 St,7729,6338,1391,5240,40.665507,-73.993037,11.02,7874,145,82.0
6185.07,33 St & Queens Blvd,7711,6597,1114,4670,40.7443653191867,-73.93172398209572,10.68,7497,-214,85.55
3648.08,Kingston Ave & E New York Ave,7704,6634,1070,4421,40.66219,-73.94293,9.87,7764,60,86.11
8299.03,Wadsworth Ave & W 175 St,7700,6165,1535,6919,40.846052,-73.937648,14.17,7352,-348,80.06
3408.05,Ocean Ave & Crooke Ave,7700,5899,1801,5457,40.65326,-73.96172,14.58,7796,96,76.61
3975.02,Albany Ave & Park Pl,7693,6085,1608,5955,40.67297,-73.93896,12.13,7498,-195,79.1
3688.06,Brooklyn Ave & Lefferts Ave,7676,6568,1108,4905,40.662564,-73.945565,10.38,7755,79,85.57
3312.07,Prospect Ave & Greenwood Ave,7674,6775,899,4832,40.651745,-73.975988,9.04,7731,57,88.29
3940.04,Sigourney St & Columbia St,7618,5867,1751,5333,40.67267243410948,-74.0087952464819,15.47,8320,702,77.01
7992.04,Bradhurst Ave & W 148 St,7610,6043,1567,6091,40.825125,-73.941616,13.3,7694,84,79.41
7202.07,31 St & 21 Ave,7603,6442,1161,5216,40.77813,-73.90842,10.33,7625,22,84.73
6511.03,50 St & Northern Blvd,7595,6279,1316,4675,40.753441,-73.912402,10.07,7673,78,82.67
7842.16,Amsterdam Ave & W 131 St,7565,6332,1233,6504,40.816355,-73.954295,10.87,7652,87,83.7
6438.05,11 St & 43 Ave,7557,6277,1280,5319,40.75177,-73.94821,14.02,7447,-110,83.06
3400.04,Rogers Ave & Lenox Rd,7555,6193,1362,5363,40.65378,-73.95273,12.6,7588,33,81.97
6435.03,50 St & Barnett Ave,7516,6395,1121,4813,40.750097682094825,-73.91349703073502,10.44,7031,-485,85.09
7896.11,E 156 St & Brook Ave,7508,6469,1039,6307,40.819823,-73.912411,10.23,7557,49,86.16
4293.05,Chauncey St & Howard Ave,7506,5701,1805,5280,40.68158,-73.91959,11.28,7465,-41,75.95
4237.01,Lewis Ave & Decatur St,7496,5757,1739,5322,40.6814598,-73.934903,13.34,7547,51,76.8
4623.02,Knickerbocker Ave & Halsey St,7495,5237,2258,5288,40.693,-73.90824,12.84,7433,-62,69.87
4954.07,Madison St & Woodward Ave,7482,5548,1934,5725,40.70408,-73.90408,13.36,7507,25,74.15
3335.09,Caton Ave & St. Pauls Pl,7473,5995,1478,4787,40.65153,-73.96277,12.11,7545,72,80.22
7945.03,Walton Ave & E 151 St,7447,6179,1268,6899,40.82090903827738,-73.92753845245076,12.91,7619,172,82.97
3585.06,Nostrand Ave & Rutland Rd,7412,6168,1244,4980,40.6595,-73.95041,12.58,7491,79,83.22
3230.01,Caton Ave & E 10 St,7394,5884,1510,5005,40.648481,-73.97058,13.87,7723,329,79.58
6664.05,40 Ave & 9 St,7391,5036,2355,5016,40.75742,-73.945133,14.36,7461,70,68.14
6025.08,39 St & 50 Ave,7389,6212,1177,5117,40.73824937345944,-73.92737478017807,9.99,7350,-39,84.07
7769.06,5 Ave & E 135 St,7385,6077,1308,5654,40.812191,-73.937838,10.65,7399,14,82.29
7858.02,Bergen Ave & E 152 St,7379,6329,1050,6285,40.817166,-73.914737,10.07,7490,111,85.77
6798.01,34 Ave & 21 St,7371,6468,903,4027,40.7628138,-73.9342862,10.98,7328,-43,87.75
6323.11,Ithaca St & Baxter Ave,7369,5914,1455,5379,40.74638,-73.88322,9.12,7371,2,80.26
7788.13,Southern Blvd & E 149 St,7335,5754,1581,6448,40.811892,-73.904192,11.64,7492,157,78.45
3472.03,Clarkson Ave & Nostrand Ave,7330,5991,1339,5276,40.6555,-73.94975,13.21,7502,172,81.73
8546.06,Tiebout Ave & E Fordham Rd,7312,5903,1409,6940,40.861915,-73.894831,11.27,7440,128,80.73
8198.05,Shakespeare Ave & W 169 St,7303,6366,937,7072,40.839312,-73.922423,12.03,7419,116,87.17
5084.03,Division Ave & Marcy Ave,7300,5651,1649,4705,40.70708701,-73.95796783,12.74,7362,62,77.41
3822.08,Schenectady Ave & President St,7288,6312,976,4776,40.66732,-73.93398,10.0,6607,-681,86.61
4330.09,Hoyt St & Warren St,7286,6164,1122,4768,40.6843549,-73.98901629,11.17,7508,222,84.6
7803.02,E 138 St & Park Ave,7274,5620,1654,5995,40.81263616769319,-73.92924964427948,9.73,7343,69,77.26
3512.03,Winthrop St & Rogers Ave,7260,5917,1343,5114,40.65686,-73.95331,13.66,7292,32,81.5
6737.03,36 Ave & 10 St,7225,5938,1287,4981,40.7614376,-73.9411265,11.58,7233,8,82.19
6996.01,30 Ave & 21 St,7191,6232,959,4389,40.7703743,-73.9286078,10.88,7204,13,86.66
6401.03,39 Ave & 45 St,7190,6462,728,5079,40.74947822183477,-73.91826465725897,10.76,7197,7,89.87
7233.05,Crescent St & Ditmars Blvd,7167,6134,1033,4626,40.7787185,-73.9145645,10.36,7185,18,85.59
3736.03,Bedford Ave & Montgomery St,7138,5515,1623,5332,40.665816,-73.956934,12.53,6987,-151,77.26
6554.05,34 Ave & 48 St,7138,5777,1361,4321,40.75388,-73.914952,11.04,7247,109,80.93
6316.05,39 Dr & 52 St,7128,6526,602,5930,40.74732,-73.91197,11.41,7080,-48,91.55
3625.04,Bedford Ave & Maple St,7128,5996,1132,4486,40.66035,-73.95679,12.38,7201,73,84.12
8157.06,Broadway & W 160 St,7126,5678,1448,6037,40.835775,-73.9434,13.25,7106,-20,79.68
8089.05,Broadway & W 153 St,7120,5695,1425,6129,40.831327,-73.946665,12.54,7053,-67,79.99
3617.02,Maple St & New York Ave,7106,6186,920,4028,40.66104,-73.94795,11.28,7162,56,87.05
3507.04,Prospect Park W & 20 St,7101,6006,1095,5939,40.656633,-73.983864,11.28,6673,-428,84.58
8191.01,Broadway & W 165 St,7061,5994,1067,6089,40.839137,-73.941409,13.78,6531,-530,84.89
6408.08,75 St & 35 Ave,7032,5896,1136,4631,40.75091,-73.89111,11.43,7026,-6,83.85
7625.18,E 118 St & Park Ave,7030,6011,1019,4870,40.8005385,-73.9419949,11.29,7125,95,85.5
4880.11,Madison St & Seneca Ave,7013,5246,1767,5666,40.70183,-73.90625,13.17,6830,-183,74.8
3515.01,7 Ave & 22 St,6975,5849,1126,6287,40.658029,-73.989605,10.2,6888,-87,83.86
3665.06,Sterling St & Bedford Ave,6974,5998,976,4347,40.6627059,-73.9569115,11.99,7011,37,86.01
3710.07,Lefferts Ave & Schenectady Ave,6954,6094,860,4071,40.66343,-73.93472,10.15,7022,68,87.63
3719.02,Lefferts Ave & Albany Ave,6944,6187,757,3692,40.66288,-73.94019,8.89,6938,-6,89.1
3303.03,Caton Ave & Argyle Rd,6936,5537,1399,4785,40.649681,-73.967829,13.63,7040,104,79.83
8103.05,3 Ave & E 169 St,6932,5577,1355,6446,40.832678,-73.905158,10.32,7023,91,80.45
6981.16,37 St & 24 Ave,6920,6113,807,4826,40.7701477,-73.9120938,9.07,6953,33,88.34
3275.03,45 St & 4 Ave,6906,5574,1332,4657,40.649145,-74.009486,11.17,6857,-49,80.71
8057.02,Grand Concourse & E 164 St,6896,5523,1373,6346,40.829608,-73.921461,12.65,6906,10,80.09
5074.08,Woodward Ave & Harman St,6895,5601,1294,5478,40.70793,-73.91092,10.16,6917,22,81.23
8133.08,Boston Rd & Prospect Ave,6869,5735,1134,6512,40.833246,-73.896599,10.86,7116,247,83.49
3070.04,E 16 St & Cortelyou Rd,6854,5399,1455,4505,40.64173,-73.96364,16.06,7034,180,78.77
7712.06,Lincoln Ave & E 134 St,6848,5396,1452,5800,40.808484,-73.928803,13.63,6924,76,78.8
7851.04,5 Ave & W 139 St,6803,5382,1421,5194,40.815484,-73.935856,10.76,6810,7,79.11
5106.04,Greene Ave & Grandview Ave,6796,5464,1332,6066,40.709697,-73.907856,11.73,6821,25,80.4
3199.01,Caton Ave & E 7 St,6794,5860,934,4715,40.647718,-73.973663,12.87,6844,50,86.25
8172.07,Amsterdam Ave & W 162 St,6773,5175,1598,5728,40.83618,-73.939789,11.84,6027,-746,76.41
3596.04,4 Ave & 26 St,6768,5258,1510,5052,40.660079,-73.998633,12.98,7063,295,77.69
8009.05,Adam Clayton Powell Blvd & W 151 St,6753,5192,1561,5555,40.825289,-73.936232,12.82,6787,34,76.88
6395.01,21 St & 43 Ave,6736,5640,1096,4306,40.75052534,-73.94594845,13.17,6774,38,83.73
4334.02,Halsey St & Ralph Ave,6730,5070,1660,4831,40.68494,-73.92299,12.99,6699,-31,75.33
7009.02,Steinway St & 23 Ave,6716,5734,982,4685,40.7713937,-73.9077436,10.42,6773,57,85.38
4818.02,Nostrand Ave & Flushing Ave,6701,5010,1691,4644,40.69928,-73.953259,11.45,6573,-128,74.76
6234.03,Woodside Ave & Roosevelt Ave,6693,5418,1275,4625,40.74549,-73.90605,10.83,6713,20,80.95
8226.06,Broadway & W 168 St,6685,5566,1119,5285,40.84089603193041,-73.93972098827362,13.07,6205,-480,83.26
5354.01,Morgan Ave & Maspeth Ave,6677,5369,1308,4437,40.716657,-73.93637,12.75,6527,-150,80.41
3180.02,Beverley Rd & Flatbush Ave,6644,4785,1859,4824,40.64499,-73.95818,15.93,6918,274,72.02
8163.05,Southern Blvd & E 174 St,6641,5239,1402,6030,40.836733,-73.887931,10.44,6642,1,78.89
6442.08,81 St & 35 Ave,6637,5637,1000,4188,40.75179,-73.88568,11.28,6689,52,84.93
7047.07,35 St & 23 Ave,6584,5735,849,4574,40.77301508291382,-73.91119033098221,11.11,6567,-17,87.11
7165.01,26 Ave & 2 St,6579,5368,1211,5332,40.77684387,-73.93463418,13.41,6587,8,81.59
6132.01,82 St & Broadway,6575,5161,1414,4789,40.74281,-73.88296,10.4,6585,10,78.49
2984.04,Cortelyou Rd & Argyle Rd,6561,4975,1586,4277,40.64034,-73.96603,18.04,6826,265,75.83
4432.10,Central Ave & Decatur St,6550,4938,1612,5128,40.6882,-73.90798,13.91,6565,15,75.39
8092.06,Grand Concourse & E 166 St,6528,5557,971,5941,40.83196,-73.91956,11.36,6452,-76,85.13
4399.03,Eldert St & Bushwick Ave,6507,4752,1755,4788,40.68652,-73.91321,13.64,6487,-20,73.03
7759.08,Willis Ave & E 141 St,6506,5506,1000,5434,40.81093,-73.921606,12.5,6650,144,84.63
6251.06,43 Ave & 42 St,6504,5550,954,4944,40.74534682580983,-73.9219419658184,13.16,6364,-140,85.33
4202.04,Richards St & Delavan St,6494,5257,1237,4858,40.6794327,-74.00785041,14.34,6981,487,80.95
3544.02,Winthrop St & Nostrand Ave,6480,5053,1427,4248,40.65707,-73.95005,13.05,6611,131,77.98
8249.10,Walton Ave & E 171 St,6480,5215,1265,6179,40.840683,-73.915073,12.31,6657,177,80.48
5066.03,Fairview Ave & Linden St,6462,5119,1343,5312,40.70694,-73.90632,10.61,6450,-12,79.22
8248.05,Boston Rd & E 178 St,6447,5104,1343,5861,40.84096,-73.87923,11.66,6510,63,79.17
6842.02,46 St & 28 Ave,6441,5578,863,4687,40.763328,-73.908782,8.48,6468,27,86.6
3426.02,Prospect Ave & Vanderbilt St,6427,5751,676,4391,40.653368,-73.976291,9.86,6436,9,89.48
8416.07,Broadway & W 185 St,6423,5126,1297,5455,40.852538,-73.93441,13.18,6431,8,79.81
7909.07,Westchester Ave & Longwood Ave,6419,5096,1323,5901,40.819701,-73.901311,10.0,6554,135,79.39
4161.01,Van Sinderen Ave & Truxton St,6403,4379,2024,5466,40.6786,-73.90369,12.93,6407,4,68.39
8138.07,W 160 St & St Nicholas Ave,6395,5197,1198,5511,40.834468,-73.939865,11.99,5712,-683,81.27
6260.04,36 St & Queens Blvd,6382,5432,950,4789,40.74408,-73.92901,12.11,6392,10,85.11
4945.06,Fresh Pond Rd & 69 Ave,6376,4717,1659,5187,40.70311,-73.89547,12.82,6366,-10,73.98
7342.01,21 Ave & Shore Blvd,6372,5857,515,4863,40.783956,-73.916894,10.73,6404,32,91.92
4816.05,Myrtle Ave & Grove St,6366,4815,1551,4588,40.69905,-73.91516,13.1,6346,-20,75.64
4956.09,Seigel St & Humboldt St,6345,5235,1110,4464,40.704613,-73.940865,12.56,6441,96,82.51
7571.01,Sunken Meadow Comfort Station,6334,4033,2301,4168,40.79558,-73.91906,23.3,6365,31,63.67
4366.01,Halsey St & Broadway,6317,4727,1590,4156,40.68565,-73.91564,10.62,6296,-21,74.83
5217.03,Amory Ct & Metropolitan Ave,6310,4918,1392,5350,40.71301,-73.90968,12.64,6367,57,77.94
6143.05,39 St & 47 Ave,6263,5355,908,4324,40.74215636827728,-73.92662644386292,10.76,6321,58,85.5
8399.06,Fort Washington Ave & W 183 St,6233,5218,1015,5145,40.852252,-73.937854,17.48,5252,-981,83.72
3353.04,Greenwood Ave & E 4 St,6217,5499,718,4847,40.650739,-73.977739,11.87,6275,58,88.45
4007.01,Schenectady Ave & Prospect Pl,6215,4691,1524,4841,40.67351,-73.93363,13.15,6080,-135,75.48
4474.01,Halsey St & Evergreen Ave,6208,4430,1778,3933,40.68858,-73.91227,11.78,6051,-157,71.36
7979.17,E 161 St & Park Ave,6201,4909,1292,5346,40.824811,-73.916407,10.29,6250,49,79.16
6502.01,55 St & Northern Blvd,6198,5088,1110,3387,40.75326,-73.90585,9.42,6223,25,82.09
8265.09,Grand Concourse & E Mount Eden Ave,6196,4955,1241,5678,40.84301,-73.91172,11.49,6296,100,79.97
3934.07,Troy Ave & Park Pl,6182,4943,1239,4586,40.67251,-73.93642,12.88,5557,-625,79.96
7196.04,20 Ave & 38 St,6165,5245,920,3618,40.777112,-73.902382,10.06,6230,65,85.08
6227.02,31 St & Thomson Ave,6135,5248,887,4780,40.74469738,-73.93540375,14.09,5989,-146,85.54
3090.06,Church Ave & McDonald Ave,6128,4708,1420,3954,40.642809,-73.979239,12.72,6292,164,76.83
8458.03,Pinehurst Ave & W 187 St,6115,5489,626,5591,40.855331,-73.937878,16.19,6135,20,89.76
8315.03,3 Ave & E Tremont Ave,6112,5058,1054,5608,40.84649,-73.89616,10.77,6165,53,82.76
8068.01,Washington Ave & E 167 St,6105,5217,888,5624,40.829896,-73.907618,10.9,6246,141,85.45
6314.02,Elmhurst Ave & Roosevelt Ave,6093,4738,1355,4067,40.74864,-73.87619,9.15,6080,-13,77.76
8381.04,W 181 St & Riverside Dr,6088,4365,1723,3798,40.85168,-73.94186,26.38,6118,30,71.7
4357.01,Moffat St & Bushwick,6078,4450,1628,4840,40.68458,-73.90925,13.74,6058,-20,73.21
5273.01,Metropolitan Ave & Stewart Ave,6064,4834,1230,4915,40.71401,-73.92793,13.57,6160,96,79.72
4743.04,Linden St & Knickerbocker Ave,6060,4743,1317,4236,40.69714,-73.91566,12.61,6111,51,78.27
7712.04,Alexander Ave & E 134 St,6057,4888,1169,5151,40.807466,-73.927107,14.22,6194,137,80.7
6545.07,Broadway & 51 St,6053,5067,986,3966,40.754164,-73.908906,9.48,6083,30,83.71
6520.06,43 St & 35 Ave,6020,5133,887,4138,40.754139,-73.919543,12.12,6030,10,85.27
